V1	V2	V3	V4	V5	V6	V7	V8	feature_tmp_anno_homer_anchor1	feature_tmp_anno_homer_anchor2	feature_tmp_ATAC-seq-WT-hct116.peaks.txt_anchor1	feature_tmp_ATAC-seq-WT-hct116.peaks.txt_anchor2	feature_tmp_H3k4me3StdHotspotsRep1.broadPeak_anchor1	feature_tmp_H3k4me3StdHotspotsRep1.broadPeak_anchor2	feature_tmp_HCT-H3k36me3_anchor1	feature_tmp_HCT-H3k36me3_anchor2	feature_tmp_HCT-H3k4me2_anchor1	feature_tmp_HCT-H3k4me2_anchor2	feature_tmp_HCT-H3k79me2_anchor1	feature_tmp_HCT-H3k79me2_anchor2	feature_tmp_HCT-H3k9ac_anchor1	feature_tmp_HCT-H3k9ac_anchor2	feature_tmp_HCT-H3k9me3_anchor1	feature_tmp_HCT-H3k9me3_anchor2	feature_tmp_Hct116CtcfStdPkRep1.narrowPeak_anchor1	feature_tmp_Hct116CtcfStdPkRep1.narrowPeak_anchor2	feature_tmp_Hct116Elf1V0422111PkRep2.broadPeak_anchor1	feature_tmp_Hct116Elf1V0422111PkRep2.broadPeak_anchor2	feature_tmp_Hct116H3k27acUcdPk.narrowPeak_anchor1	feature_tmp_Hct116H3k27acUcdPk.narrowPeak_anchor2	feature_tmp_Hct116H3k4me1UcdPk.narrowPeak_anchor1	feature_tmp_Hct116H3k4me1UcdPk.narrowPeak_anchor2	feature_tmp_Hct116JundV0422111PkRep2.broadPeak_anchor1	feature_tmp_Hct116JundV0422111PkRep2.broadPeak_anchor2	feature_tmp_Hct116MaxV0422111PkRep2.broadPeak_anchor1	feature_tmp_Hct116MaxV0422111PkRep2.broadPeak_anchor2	feature_tmp_Hct116Yy1sc281V0416101PkRep2.broadPeak_anchor1	feature_tmp_Hct116Yy1sc281V0416101PkRep2.broadPeak_anchor2	feature_tmp_MethylRrbsHct116StanfordSitesRep2.bedRrbs_anchor1	feature_tmp_MethylRrbsHct116StanfordSitesRep2.bedRrbs_anchor2	feature_tmp_RNA-seq-peaks.txt_anchor1	feature_tmp_RNA-seq-peaks.txt_anchor2
chr1	85762525	85766007	chr1	86171390	86175602	loop_name_861	1	21679	620	0	0	10.84043	153.865997	0	12.35056	16.83065	26.43888	0	11.37115	3.89334	27.79925	0	0	0	24	0	278.86	3.09439	4.42919	7.21614	0	462.77	0	525.19	236.92	250.58	472.95	0	1378785610	0	603
chr19	12273256	12274867	chr19	12720303	12723318	loop_name_862	2	200	79	0	10	127.287003	155.537994	0	0	19.14966	37.96066	0	15.98777	16.49439	29.04321	3.5265	0	0	14	0	195.01	3.38724	4.49703	0	0	0	0	0	0	119.06	245.36	294579989	318044282	20	119.5
chr15	52153917	52162934	chr15	52469901	52473187	loop_name_863	1	36601	618	0	0	10.57919	91.572601	23.24599	0	33.10836	28.9088	23.2906	7.36655	17.21277	21.29334	2.32191	0	8	7	0	0	16.36855	6.07183	9.5726	0	936.44	0	148.43	0	249.96	0	104316994	2990908521	661	86
chr1	155035607	155038114	chr1	155099745	155104212	loop_name_864	1	394	1630	0	0	77.430099	123.339996	0	5.2876	30.32891	47.11075	9.88501	17.33205	21.76422	40.6022	0	0	13	7	0	0	6.47665	16.2026	0	5.56532	0	0	0	0	0	764.94	2480583798	3877507682	0	0
chr11	66788988	66792243	chr11	67167704	67170781	loop_name_865	1	200	133	0	0	29.821501	111.216003	0	3.73315	25.8794	59.49161	0	12.91631	15.88389	61.53339	0	0	45	27	0	0	4.22311	19.29451	7.95705	12.29458	0	0	0	0	290.75	683.24	4808948859	4567503118	0	406
chr16	68770920	68772738	chr16	69220027	69222162	loop_name_866	1	636	45	0	0	102.695999	102.219002	0	0	34.16459	18.30392	7.62811	6.70565	38.58202	24.28785	0	0	13	0	0	385.44	6.83387	13.67724	0	0	0	0	0	0	298.32	453.75	5432971014	4983925945	89.5	36
chr8	126437036	126447343	chr8	126695866	126701371	loop_name_867	10	373	254168	0	19	168.550308	10.52072	7.99643	7.1019	51.62864	22.29256	38.90151	4.82218	61.97669	23.2233	0	0	73	0	0	0	70.92188	25.43552	29.52955	22.44372	285.37	167.35	0	0	1946.73	643.98	24277007588	0	0	0
chr3	149015191	149019395	chr3	149320343	149323775	loop_name_868	1	33966	53753	0	0	23.77797	0	0	3.05708	21.85232	12.34688	0	14.51917	12.35346	7.9792	0	0	0	0	0	0	11.72104	2.92381	4.52133	13.06006	302.97	0	171.2	0	722.11	0	0	0	0	0
chr17	74494485	74498865	chr17	74580757	74582787	loop_name_869	1	834	373	0	0	143.800003	82.211403	6.36652	0	43.93441	41.85456	13.66396	3.52892	27.95353	35.07464	0	0	0	10	0	0	5.18549	5.07629	6.88456	0	0	0	0	0	281.87	327.18	3799363761	7756518722	49	0
chr9	130952421	130956591	chr9	131417570	131420422	loop_name_870	1	123	133	0	0	124.130997	105.516998	2.53359	0	51.5729	37.97998	12.18414	14.61387	49.95836	56.38912	0	0	70	0	0	282.4	9.61598	10.50728	3.76395	3.45787	0	0	424.77	130.53	763.93	3100	3404799103	1445609168	21.5	182
chr14	21125204	21127622	chr14	21570598	21577717	loop_name_871	1	16563	1295	0	0	12.077	130.560839	0	0	12.92489	40.04122	0	0	0	48.7414	0	0	85	306	0	0	3.56585	11.85812	7.08943	10.47912	0	0	0	0	0	1005.72	0	237294548	0	25
chr19	1061648	1068972	chr19	1478076	1480456	loop_name_872	1	612	38	0	11	84.691097	126.807999	3.3368	0	35.71442	37.58871	11.27466	14.33622	39.89314	29.09752	0	0	67	8	0	419.05	13.34214	11.0686	8.0143	0	0	0	142.07	290.16	255.7	307.1	161004243	76920764	191	0
chr1	52101475	52105392	chr1	52519729	52523994	loop_name_873	1	20888	5	0	0	4.98984	143.671997	0	2.43963	18.54655	27.15157	15.41782	23.18747	14.59788	41.94138	0	0	0	0	0	0	5.05494	4.9177	8.12492	4.29484	153.28	0	0	109.43	194.05	1989.29	0	472691779	0	484
chr16	75337214	75341559	chr16	75496659	75499180	loop_name_874	1	37436	394	0	0	25.60171	113.278383	3.63093	0	13.65167	26.83042	5.07519	24.04918	13.00494	38.09953	0	0	0	195	0	0	15.00274	10.57065	13.15202	0	190.08	0	0	0	584.37	584.53	0	3019933551	252	87.5
chr10	105109631	105111863	chr10	105652503	105658295	loop_name_875	1	144	22646	0	0	122.355003	5.68894	0	5.94361	20.05804	13.57252	7.6214	2.9722	47.60058	8.15068	0	0	8	0	0	0	5.26921	6.95222	0	6.70154	0	394.64	145.03	0	331.11	243.39	4624869714	211316223	83.5	194
chr1	45986170	45989718	chr1	46015094	46018116	loop_name_876	3	334	150	0	0	136.697998	135.789001	4.23091	6.71967	27.39088	30.23477	44.45851	12.7802	60.15867	42.51247	0	0	10	0	0	0	11.97649	9.24837	0	0	0	0	0	754.41	1227.94	541.94	2023445564	414148571	0	310.5
chr11	63683072	63688860	chr11	64121887	64128033	loop_name_877	1	1650	1665	0	0	66.0205	188.203133	0	5.22641	28.1121	47.44443	0	12.74519	51.44982	71.72504	0	0	31	173	0	0	13.27266	13.72382	12.2147	9.44149	0	0	0	0	855.15	1078.59	8788577383	3013930277	29	232
chr11	62536795	62540220	chr11	62598014	62601290	loop_name_878	1	267	54	11	15.5	103.603996	96.623299	0	3.63093	22.1978	31.41458	9.81267	10.0095	21.45241	45.19201	0	0	59	0	0	0	8.01792	3.62409	3.09854	0	0	0	126.42	0	253.6	176.02	1438392649	1126787422	0	466
chr3	193586401	193588804	chr3	194038286	194049408	loop_name_879	1	25805	13254	0	0	10.6574	137.977096	0	2.85029	21.62469	40.47888	0	12.6809	14.45771	45.66372	0	4.85964	0	0	0	0	3.5276	14.62023	9.2506	9.24059	0	0	106.66	186.65	460.08	642.33	7743504281	3492814479	0	0
chr5	137909536	137912798	chr5	138627980	138631508	loop_name_880	2	151	305	0	0	157.313995	124.889	2.89767	2.0819	18.40097	13.30455	18.46816	27.45615	50.67732	49.42731	0	0	18	18	0	0	15.65738	15.36019	10.8011	9.56342	0	0	928.63	207.94	1885.25	3100	1379112806	3465745083	344	0
chr2	227629898	227633588	chr2	227645617	227649083	loop_name_881	3	31763	16156	0	0	0	0	6.99372	4.5676	3.89862	0	16.26586	5.20579	2.3342	0	2.4242	0	0	0	0	0	13.79589	12.42835	5.84793	8.92969	0	0	0	0	0	0	0	0	0	0
chr7	75946123	75949379	chr7	76021055	76023982	loop_name_882	3	15876	4322	0	0	104.310997	22.013901	0	0	33.85366	28.47049	3.27433	0	28.00983	32.51471	0	0	25	0	0	0	7.09724	5.37645	9.62668	3.60354	0	0	0	199.1	137.71	254.14	1898692415	3192960284	0	0
chr3	127840799	127844095	chr3	128204467	128209954	loop_name_883	1	224	162	0	0	151.550003	125.083811	3.18836	6.07965	21.96575	44.90509	9.93423	20.11964	53.73352	29.77094	0	0	0	13	182.99	0	5.24361	13.20345	0	0	0	0	524.82	0	430	276.72	4090967913	22051715159	585	44.5
chr15	40544071	40546683	chr15	40696691	40699301	loop_name_884	1	2	2	0	0	121.797997	147.783997	0	0	35.5364	25.93005	8.26234	20.61642	41.35202	51.92678	0	0	0	0	0	0	9.31503	9.73536	4.3582	0	0	0	0	0	0	731.98	2716507600	0	0	79.5
chr16	3173519	3176076	chr16	3183667	3186384	loop_name_885	2	9199	31	0	0	93.8004	121.688004	0	0	31.74615	45.15815	0	18.10035	17.05863	70.71053	0	0	17	0	122.7	0	5.86716	15.90687	0	0	0	0	0	0	791.73	155.09	104753354	162434503	0	0
chr10	114118527	114123435	chr10	114709431	114720836	loop_name_886	1	4628	5125	0	26	5.69962	102.82	0	20.11115	15.22102	64.05531	0	24.11235	13.66757	52.64061	0	0	30	0	0	0	6.82287	11.17435	3.8893	8.09993	0	260.25	428.82	0	351.11	1863.01	0	11241720772	0	489
chr3	127793070	127795438	chr3	127840799	127844095	loop_name_887	1	399	224	0	0	18.465	151.550003	6.85938	3.18836	24.37651	21.96575	10.78656	9.93423	10.6061	53.73352	0	0	96	0	0	182.99	7.85076	5.24361	8.08942	0	0	0	0	524.82	208.94	430	2811488331	4090967913	0	585
chr2	236610183	236613564	chr2	238482279	238485505	loop_name_888	1	185309	8675	0	0	2.27671	3.55959	0	0	9.30855	11.18659	16.67882	0	25.48798	4.06605	0	0	0	15	0	0	15.28741	5.50921	20.16699	9.16639	132.85	0	394.34	0	0	130.62	0	476969721	0	154
chr8	28225311	28230413	chr8	28485082	28490631	loop_name_889	2	16115	71124	0	25.5	14.83692	16.34639	0	11.72815	22.8852	17.92362	19.83401	23.33897	20.35287	13.0808	0	3.16553	6	0	0	0	10.6019	18.72496	18.18593	15.78482	510.67	387.42	0	0	105.55	0	0	0	0	24
chr9	139837419	139840386	chr9	139843151	139845944	loop_name_890	1	303	2220	0	0	116.805718	82.345398	4.47978	0	34.08895	37.47475	9.19045	0	39.01102	29.65726	0	0	99	7	0	0	23.19414	14.61971	4.85281	8.24037	0	0	0	109.49	1067.15	273.27	6852104287	6153156173	0	0
chr15	74664541	74667899	chr15	74711566	74718389	loop_name_891	1	5203	11067	0	0	63.181301	12.80813	0	6.78415	22.49231	14.40913	0	11.08033	8.67704	17.45164	0	0	203	8	0	0	4.73932	14.99207	3.11611	5.47656	0	0	286.54	0	331.78	122.12	2687996161	597711152	0	0
chr19	1407071	1409665	chr19	1465345	1471632	loop_name_892	1	800	10739	9	0	178.394798	76.073601	6.73651	0	44.38619	56.59589	27.20671	5.07282	84.81833	30.65776	0	0	0	35	0	0	15.15763	7.40039	0	3.09432	0	0	338.04	144.5	348.81	143.89	135203582	395089099	161	0
chr11	100619171	100626533	chr11	102321413	102325151	loop_name_893	1	64166	368	0	0	43.384499	131.835007	0	0	35.53857	23.10648	24.39322	18.04569	33.138	39.17608	0	0	23	0	0	0	10.54336	4.35048	22.98155	3.02399	376.24	0	0	421.59	0	307.86	301860517	3581306545	49	599
chr1	8213050	8217741	chr1	8298297	8300343	loop_name_894	2	53336	30588	0	0	6.40941	2.32137	0	0	15.11906	9.25184	0	0	14.24589	10.23882	2.16529	0	0	19	0	0	9.28698	6.16001	9.09307	10.61794	0	0	233.02	0	363.3	0	16429883	0	0	0
chr14	75036308	75040666	chr14	75044939	75047954	loop_name_895	1	40547	32587	0	0	23.0268	6.6164	0	0	26.87239	15.75323	0	0	15.41319	8.63585	0	0	49	0	0	0	6.10817	4.08155	8.37034	3.40013	256.95	167.8	0	0	859.99	160.75	75039711	0	0	0
chr10	101688700	101694631	chr10	102487796	102491698	loop_name_896	1	913	5719	11	0	21.557219	65.310699	5.81132	0	23.17072	32.87502	16.83538	0	12.27006	8.87087	0	0	8	164	0	0	30.85749	2.40318	48.41291	8.69486	175.73	0	0	0	0	591.44	0	6661862707	250	0
chr2	182638640	182659387	chr2	182796387	182800903	loop_name_897	1	103622	20323	36	0	12.10902	0	18.09766	0	40.79486	0	24.1811	2.60255	63.10821	0	6.16116	0	23	0	0	112.65	24.89642	9.30374	43.32791	0	2554.39	438.54	381.95	0	676.63	0	0	0	53	0
chr16	70379273	70382165	chr16	70507858	70511673	loop_name_898	1	13	21268	31	0	222.226699	7.82897	0	0	25.3886	21.89648	18.93893	0	28.89962	10.20701	0	0	0	0	0	0	6.92182	5.77373	0	8.1682	0	148.33	454.66	105.3	676.1	0	563046748	493562486	127	0
chr15	74687904	74691133	chr15	74725179	74728326	loop_name_899	1	14254	453	0	0	12.79745	90.432297	0	0	21.28282	32.44234	0	15.35328	16.08591	30.35902	0	0	9	0	0	0	7.51356	9.94765	4.24348	4.68748	178.76	0	0	0	0	209.75	0	6725334640	0	0
chr12	65819241	65833127	chr12	65917484	65920694	loop_name_900	4	124907	32002	10.5	0	3.52645	0	6.64766	13.39754	26.4155	6.37823	5.36019	0	23.24578	5.63277	2.76451	4.19324	0	0	178.92	0	12.31549	2.04367	15.92269	2.29934	1180.08	0	0	0	0	0	0	0	0	0
chr12	56521462	56524653	chr12	57471065	57473297	loop_name_901	1	1072	393	0	0	115.792999	124.702003	5.7196	0	39.74669	47.24212	12.07991	6.24638	47.64464	68.94039	0	0	0	0	0	0	3.97844	8.12792	2.15857	2.9563	0	0	0	140.53	430.27	661.46	791316530	919556685	287	124
chr16	67594395	67598967	chr16	67967068	67971946	loop_name_902	2	371	1273	0	10	125.331001	148.721593	2.73764	5.52011	61.89084	37.84028	17.78548	18.0304	81.13419	24.21597	0	0	44	0	0	0	12.43215	12.64904	4.60208	0	0	0	0	157.2	3100	686	9125542270	2107062619	65.5	112
chr1	94723253	94725861	chr1	94772708	94777875	loop_name_903	2	11241	61976	0	0	0	12.42194	0	2.05854	9.90955	10.31957	0	0	9.43629	6.00225	0	0	0	0	0	0	3.22252	8.09181	3.44893	4.5538	0	0	0	316.22	0	0	0	189551864	0	0
chr2	232525689	232533077	chr2	232534180	232540939	loop_name_904	37	43852	35675	0	0	129.30619	43.5877	0	0	60.51921	28.51698	3.52892	0	77.69745	50.72942	0	0	7	149	0	0	25.77965	16.98756	16.66592	19.16157	0	0	0	0	3878.93	1283.17	16044464280	1395218802	0	0
chr2	9891191	9896197	chr2	9970175	9972057	loop_name_905	1	89877	12455	0	0	53.2444	10.32424	0	0	20.57679	10.53336	0	0	21.96198	3.72553	0	0	0	0	0	0	8.99072	3.76606	4.39795	16.11428	0	135.37	153.2	0	737.92	204.22	9894327	0	0	0
chr1	223886964	223891301	chr1	224516823	224519546	loop_name_906	1	162	294	0	0	14.22769	152.619995	0	0	35.33735	27.90238	0	8.75356	31.84963	31.70717	0	0	0	0	0	0	18.35973	7.5888	7.3434	5.23101	149.26	0	0	109.61	108.75	628.43	447777693	1347105548	0	22.5
chr17	1168351	1173165	chr17	1357610	1361120	loop_name_907	2	3100	196	0	0	80.495823	202.903099	0	3.343	34.90065	27.21341	0	20.72485	20.48837	63.19821	0	0	42	45	0	0	11.55007	14.11843	13.70295	3.73679	0	0	0	0	0	3100	72647869	92440416	21	165
chr9	116171417	116174667	chr9	116224452	116226942	loop_name_908	1	13	283	0	0	154.906998	134.091995	7.8374	0	20.49514	28.56736	12.53778	8.85347	40.9714	36.14356	0	0	0	0	181.28	0	8.06037	3.06582	0	4.42712	0	0	458.76	255.91	1388.01	181.52	1045557028	5346394094	352	66.5
chr1	28825884	28829239	chr1	28830706	28839769	loop_name_909	7	4893	168	0	0	4.81104	123.264999	0	16.23666	15.47441	24.57975	3.72586	23.67677	12.26711	37.61445	0	0	0	9	0	150.05	3.78634	23.91852	5.19383	5.52168	262.6	187.13	207.15	0	184.03	771.18	0	115330107	157	2042
chr4	148650416	148655996	chr4	148702301	148706589	loop_name_910	1	247	699	0	0	113.077003	10.6574	0	0	33.82687	15.82017	9.3084	17.97015	33.65165	6.00215	0	0	8	0	0	0	7.86829	3.53871	7.20282	6.43915	0	122.6	0	101.96	370.95	0	9662464223	0	70.5	0
chr12	13249797	13256436	chr12	13331760	13333361	loop_name_911	2	3513	17041	14	0	73.285129	17.05613	0	0	26.71192	22.63104	0	0	31.45156	10.78178	0	0	42	0	0	0	12.76756	2.58289	10.87503	3.68951	0	0	0	0	795.8	0	583188258	0	0	0
chr2	9704445	9707437	chr2	10586503	10591952	loop_name_912	1	9992	548	0	0	16.4321	239.903999	0	2.66559	7.84757	54.45112	0	27.69774	4.27827	83.53842	0	0	0	8	0	0	8.30924	14.53143	6.31205	4.96188	179.14	0	0	354.73	0	126.5	0	1270604695	0	0
chr16	67839296	67841166	chr16	67874787	67877354	loop_name_913	2	324	142	0	0	143.524002	61.8074	0	0	28.1121	25.9188	5.39601	6.37646	48.47485	18.06612	0	0	0	58	0	0	6.38937	10.18306	3.79671	0	0	0	0	0	2669.62	249.08	1085448414	4140452621	43	0
chr1	8172882	8184177	chr1	8224563	8231385	loop_name_914	10	90202	40758	12.5	0	19.71271	12.077	0	0	43.11158	19.2913	2.73279	0	42.51445	17.65316	0	0	26	66	0	0	53.74431	25.41012	35.5654	26.02633	186.27	112.36	264.35	0	681.74	617.74	49087422	16461258	44.5	0
chr9	36583836	36586921	chr9	37798858	37803216	loop_name_915	1	12520	254	0	0	3.55959	130.376007	2.76643	2.80211	13.98762	27.65685	23.53302	21.93885	10.41386	34.71166	0	0	0	0	0	0	6.25255	9.49973	10.12522	2.93167	136.76	0	0	108.66	0	840.89	0	2570469380	0	48.5
chr19	1810644	1814203	chr19	2028099	2036244	loop_name_916	2	149	16470	15	0	81.635696	63.417689	0	0	24.65966	71.13667	0	2.17708	23.93784	39.34612	0	3.24794	103	0	0	0	10.20504	17.66648	4.64148	25.59297	0	139.18	0	0	564.32	1465.16	90604809	46764555	26.5	0
chr1	224300618	224303596	chr1	225838674	225844652	loop_name_917	1	318	818	0	0	142.822006	127.585591	0	0	21.28325	32.4901	12.12957	8.92421	40.01427	37.71823	0	0	0	0	0	0	5.8788	14.72523	3.50282	2.5564	0	278.02	0	118.44	3100	492.47	6280459230	25745859131	219	157
chr3	193719622	193722647	chr3	193806108	193809032	loop_name_918	1	313	18811	0	0	39.048698	5.69962	0	0	22.30758	17.08233	0	0	13.00466	7.00251	0	0	0	0	0	0	4.937	3.42637	5.06417	3.43392	0	249.28	0	128.46	213.44	411.45	5036747957	387614971	0	0
chr11	125460859	125464168	chr11	125493958	125498106	loop_name_919	2	51	87	0	14	148.496002	136.167007	0	2.30409	54.96596	22.34577	15.95606	13.86456	46.12149	33.53392	0	0	0	25	0	0	8.41416	5.0765	0	0	0	0	0	236.55	604.43	1010.48	2634715753	1003963596	0	405
chr3	156533003	156538798	chr3	156541323	156546217	loop_name_920	22	1050	326	14.5	0	68.235613	104.542999	0	0	26.81534	23.51993	16.40579	9.14472	47.80727	36.24865	0	0	7	0	0	0	7.7971	11.33088	3.73581	7.54062	152.34	107.44	678.8	223.39	242.31	915.29	15653461040	6731402236	155	0
chr5	65104981	65110376	chr5	65180428	65182919	loop_name_921	1	89656	40708	0	0	15.66982	14.9026	9.79224	0	22.81824	14.29846	4.05398	0	7.12968	4.56168	0	0	0	0	0	0	8.291	3.00916	11.34382	4.42005	307.41	206.42	0	0	0	122.18	0	195544632	449	0
chr14	77488129	77497310	chr14	77497860	77501684	loop_name_922	11	2322	4730	0	0	105.743491	79.7229	12.60667	0	46.65719	25.6302	21.58101	0	58.61246	21.73228	0	0	14	0	0	0	20.90875	9.05749	10.984	10.43081	0	0	0	184.3	683.69	444.35	11856526213	2014992536	339	23.5
chr17	43246803	43252796	chr17	43322922	43326918	loop_name_923	2	948	372	14.5	0	34.59883	118.972	0	0	44.86259	40.72143	0	2.97621	38.18632	42.93487	0	0	14	35	0	0	17.43809	17.62454	14.66959	0	0	0	0	0	986.07	361.21	691963322	1733003127	69	20
chr16	3929601	3932337	chr16	4319957	4324994	loop_name_924	2	848	525	0	0	114.980003	100.992353	0	3.48428	66.81068	20.38365	10.88542	21.60998	65.09481	66.69987	0	0	0	31	0	0	13.17808	12.94895	0	2.59364	0	0	0	1480.32	1205.66	2002.28	507022378	639783588	0	63
chr12	56471776	56475165	chr12	56544406	56547858	loop_name_925	1	338	72	0	0	126.382004	113.408997	0	0	28.6248	23.27512	8.55266	7.39303	26.28966	29.98715	0	0	110	52	0	0	5.98255	5.09305	4.38483	0	0	0	0	171.42	642.13	1372.88	3106049694	848193936	89.5	181
chr2	28490186	28493581	chr2	28495797	28501576	loop_name_926	7	41442	34639	0	0	5.2228	9.84551	0	0	14.09123	16.28156	0	0	7.86327	16.86219	0	0	0	0	0	143.45	3.92393	11.79002	4.06812	10.96252	0	1261.61	0	426.09	258.43	344.5	0	0	0	0
chr12	76087661	76123045	chr12	76281191	76291500	loop_name_927	9	199935	139210	0	0	33.27016	0	2.60823	0	94.26866	25.83211	71.66667	7.45172	127.50382	40.95708	0	0	39	0	0	0	61.22383	44.45983	52.70392	0	1839.09	222.8	778.39	252.4	1026.27	0	0	0	223	0
chr5	92262685	92264705	chr5	92278031	92282627	loop_name_928	2	643354	626720	0	0	0	0	0	0	5.12128	0	0	0	0	0	0	0	0	0	0	0	6.58472	8.44002	13.47684	10.37749	314.1	0	0	0	0	0	0	0	0	0
chr10	97877708	97886039	chr10	97887931	97891630	loop_name_929	30	7598	32	50	40.5	170.228244	127.537003	0	0	53.01522	22.72613	0	8.66357	34.90147	37.23605	0	0	0	7	0	466.19	12.98338	10.82649	6.38434	3.19835	113.85	0	115.15	150.75	1122.07	3100	0	3230363305	0	0
chr14	50526886	50531182	chr14	51142458	51146154	loop_name_930	1	42727	9235	0	0	32.07812	17.76591	0	0	17.30321	25.94393	0	0	7.76153	10.76342	0	0	6	0	0	0	5.79557	6.2443	4.91485	3.0135	0	169.96	0	0	0	0	101058344	0	0	0
chr17	60500189	60502711	chr17	62221347	62226915	loop_name_931	1	204	432	0	0	125.21745	142.828034	0	7.32685	18.11759	19.9035	11.67436	3.83733	18.79637	49.93846	0	0	37	21	0	0	2.65418	7.16241	0	0	0	0	108.3	0	2912.17	2753.01	0	1431137887	96	1219
chr17	44846896	44850837	chr17	44871755	44874099	loop_name_932	3	47259	23199	0	0	80.108111	17.755199	0	0	65.78333	14.1335	0	0	60.47861	6.48632	0	0	0	9	0	0	4.6088	2.984	3.50684	2.83301	0	0	0	0	366.27	192.96	5606103815	314111331	0	0
chr7	6542925	6544903	chr7	7678278	7681868	loop_name_933	1	20065	194	0	0	40.4683	143.325028	0	0	23.24272	28.03823	0	10.47039	8.82656	46.87704	0	0	0	7	0	953.84	12.67549	7.17447	5.49111	0	0	0	0	0	184.03	915.13	261739737	107524050	0	121
chr4	774040	777506	chr4	792302	794133	loop_name_934	6	137	17582	0	0	161.131294	3.55959	12.32953	0	44.83958	16.66433	16.14586	0	81.05903	6.53166	0	0	0	11	0	0	16.8143	3.62441	4.52839	5.59737	0	167.78	0	218.37	1167.95	202.22	31797545	2381341	0	0
chr20	33263002	33265501	chr20	33295019	33299429	loop_name_935	2	837	4678	0	0	124.017998	95.393097	0	0	25.72201	25.26675	5.25214	0	23.36947	25.93809	0	0	7	62	0	0	5.71051	3.79517	0	0	0	0	168.97	0	2775.48	282.24	432443042	1897954927	0	0
chr17	39064004	39074483	chr17	39103413	39117159	loop_name_936	30	24651	12858	0	0	3.55959	6.90091	4.8611	10.12262	23.09148	28.13293	0	0	41.35394	29.70427	0	0	53	0	141.32	0	26.22054	12.18982	11.32248	17.98388	1721.47	2085.99	296.64	227	155.65	447.13	0	352043067	0	0
chr11	59302929	59306642	chr11	59327363	59331044	loop_name_937	6	22400	33427	0	0	54.663898	72.079903	0	0	16.73556	29.71868	0	0	16.34166	15.28815	0	0	38	0	149.24	0	6.10963	2.85116	0	4.66438	0	0	0	481.4	0	196.56	118610117	0	0	23.5
chr2	170428817	170431052	chr2	171784060	171788348	loop_name_938	1	496	1168	0	0	135.595001	146.429001	0	0	32.66629	45.51398	8.92863	11.80539	32.36785	46.41342	0	2.13558	0	113	480.02	0	3.14265	4.62289	0	2.88599	0	0	212.77	272.22	1708.09	1063.76	0	13055728537	219.5	139
chr19	18473891	18477787	chr19	18482882	18492705	loop_name_939	14	20931	8976	0	0	4.26938	12.30476	0	0	15.76535	37.75121	0	0	13.85083	31.04459	0	0	0	0	0	0	6.48976	20.10887	9.35389	25.27488	0	0	0	380.69	0	682.01	0	73941309	0	0
chr2	227070292	227082573	chr2	227594388	227596702	loop_name_940	2	68923	67961	0	0	6.69001	0	13.41122	0	33.80853	0	0	0	29.52848	0	0	0	73	11	0	0	21.05413	3.73019	21.29687	0	0	0	121.63	0	474.02	0	0	0	0	0
chr7	134575494	134577550	chr7	134852803	134856775	loop_name_941	1	371	487	0	0	118.885002	147.017918	0	11.19946	28.6248	34.58508	4.60248	19.38753	26.92769	43.43633	0	0	0	96	0	396.91	3.63107	7.67966	4.05398	0	0	0	289.75	0	338.94	1667.48	672881747	10383869576	132	242
chr12	116938836	116948512	chr12	116957150	116969411	loop_name_942	44	27553	7946	0	0	55.795759	20.60509	0	0	33.66282	62.55981	0	0	38.29119	57.89192	0	0	0	11	0	0	7.41871	16.87356	16.1516	20.74365	0	815.93	0	429.1	247.23	1207.35	1403354876	1052671411	177	23.5
chr9	131900047	131906722	chr9	132538504	132540530	loop_name_943	1	29418	24173	0	0	113.372221	41.178101	16.76177	0	32.15646	24.38202	26.46896	0	41.57237	14.60375	0	0	208	0	0	0	15.79062	4.72446	13.36323	6.62941	0	0	0	0	2621.2	0	1319021981	0	253.5	0
chr19	908142	910818	chr19	1025116	1029761	loop_name_944	1	3745	1165	0	0	36.98352	116.258003	0	0	23.48155	33.86332	25.15517	40.39415	11.57557	55.90684	0	0	0	0	0	0	14.5707	11.99802	9.77993	7.28966	330.63	0	118.14	0	295.18	0	10000306	101714413	0	83
chr16	70321281	70324512	chr16	70332086	70334171	loop_name_945	4	515	67	0	0	151.869003	149.714996	0	0	27.10931	15.08523	6.23566	5.88318	61.74424	25.55516	0	0	0	20	0	155.59	13.00116	4.25958	7.19386	0	0	0	0	0	309.24	180.49	281294653	843996852	127	110
chr3	110788137	110794149	chr3	111592032	111595632	loop_name_946	1	128	15264	0	0	132.035004	6.96389	2.73518	8.61921	46.53716	11.1827	26.63049	11.08037	32.99836	6.73596	0	0	0	0	0	0	15.41026	8.55026	0	7.7746	0	517.95	0	127.32	660.76	437.71	9417232185	0	128	0
chr5	92411447	92417408	chr5	92580540	92587944	loop_name_947	1	492621	322807	0	0	14.90133	44.727001	0	0	17.60913	30.70553	0	0	8.50728	13.37729	0	0	0	0	0	0	15.44708	22.13728	12.67131	17.0116	937.83	0	407.04	212.1	392.2	147.49	0	0	0	0
chr17	983550	986583	chr17	1011005	1016589	loop_name_948	1	2681	1457	0	0	5.13935	90.163727	3.67939	0	19.14374	23.36718	0	4.25134	20.12387	27.92078	0	0	0	0	0	0	4.5756	13.16829	7.52964	13.25249	0	110.17	0	126.81	0	684.62	2957391	78968726	0	55
